management,training,TOPIC
police,chief,RELATIONAL-NOUN-COMPLEMENT
syphilis,transmission,OBJECTIVE
prostitution,ring,PERFORM&ENGAGE_IN
security,concept,TOPIC
labor,expert,TOPIC_OF_EXPERT
vegetable,basket,CONTAIN
steel,shipment,SUBSTANCE-MATERIAL-INGREDIENT
killer,earthquake,EQUATIVE
academy,sensibility,RELATIONAL-NOUN-COMPLEMENT
garlic,powder,SUBSTANCE-MATERIAL-INGREDIENT
city,money,OWNER-USER
glass,maker,OBJECTIVE
dam,builder,OBJECTIVE
propane,tank,CONTAIN
music,site,OTHER
committee,spokesman,EMPLOYER
impact,statement,TOPIC
wine,sample,SUBSTANCE-MATERIAL-INGREDIENT
state,permit,SUBJECT
receiver,coach,OBJECTIVE
software,engineering,OBJECTIVE
yard,hole,MEASURE
buyer,incentive,USER_RECIPIENT
sport,history,RELATIONAL-NOUN-COMPLEMENT
relief,group,CREATE-PROVIDE-GENERATE-SELL
jazz,player,OBJECTIVE
multimedia,software,MEANS
magazine,subscription,OBTAIN&ACCESS&SEEK
teaching,credential,PERFORM&ENGAGE_IN
schoolboy,comedy,TOPIC
duck,breast,WHOLE+PART_OR_MEMBER_OF
defense,plan,OBJECTIVE
customer,service,OBJECTIVE
engineering,sector,PERFORM&ENGAGE_IN
client,confidence,EXPERIENCER-OF-EXPERIENCE
relations,officer,ORGANIZE&SUPERVISE&AUTHORITY
youth,delegation,PART&MEMBER_OF_COLLECTION&CONFIG&SERIES
import,market,PURPOSE
cough,syrup,MITIGATE&OPPOSE
tobacco,giant,CREATE-PROVIDE-GENERATE-SELL
republican,leader,EQUATIVE
bar,fight,LOCATION
gift,basket,CONTAIN
morning,hour,TIME-OF1
cash,rate,RELATIONAL-NOUN-COMPLEMENT
support,activity,PERFORM&ENGAGE_IN
climate,control,OBJECTIVE
information,resource,EQUATIVE
management,authority,ORGANIZE&SUPERVISE&AUTHORITY
evening,session,TIME-OF1
flag,desecration,OBJECTIVE
newspaper,article,WHOLE+PART_OR_MEMBER_OF
bribery,scheme,OTHER
company,auditor,EMPLOYER
evening,program,TIME-OF1
enforcement,program,PERFORM&ENGAGE_IN
velvet,jumper,SUBSTANCE-MATERIAL-INGREDIENT
speaking,engagement,PERFORM&ENGAGE_IN
weight,room,CONTAIN
store,clerk,LOCATION
infrastructure,damage,OBJECTIVE
distribution,channel,PERFORM&ENGAGE_IN
equity,sale,OBJECTIVE
vehicle,magazine,TOPIC
army,reshuffle,OBJECTIVE
steam,burn,SUBJECT
grade,wood,MEASURE
pickup,game,LEXICALIZED
taste,test,OBJECTIVE
mining,giant,PERFORM&ENGAGE_IN
paper,asset,SUBSTANCE-MATERIAL-INGREDIENT
growth,figure,TOPIC
furniture,fair,RELATIONAL-NOUN-COMPLEMENT
forestry,industry,PERFORM&ENGAGE_IN
surprise,winner,EQUATIVE
chicken,restaurant,CREATE-PROVIDE-GENERATE-SELL
market,manipulation,OBJECTIVE
poppy,cultivation,OBJECTIVE
exchange,rate,RELATIONAL-NOUN-COMPLEMENT
company,founder,OBJECTIVE
impeachment,issue,TOPIC
lead,midway,EQUATIVE
fault,line,EQUATIVE
kilometers,northwest,MEASURE
rail,system,PURPOSE
school,aid,OBJECTIVE
day,strike,MEASURE
year,expansion,MEASURE
associate,commissioner,EQUATIVE
work,ethic,RELATIONAL-NOUN-COMPLEMENT
night,stand,TIME-OF1
business,cost,RELATIONAL-NOUN-COMPLEMENT
party,representative,EMPLOYER
pine,stand,SUBSTANCE-MATERIAL-INGREDIENT
serving,bowl,PERFORM&ENGAGE_IN
loan,package,CONTAIN
food,critic,OBJECTIVE
chain,smoker,OBJECTIVE
research,company,PERFORM&ENGAGE_IN
border,violation,OBJECTIVE
course correction,advisory,TOPIC
benefit,cost,RELATIONAL-NOUN-COMPLEMENT
hour,ordeal,MEASURE
sand,beach,SUBSTANCE-MATERIAL-INGREDIENT
ant,species,VARIETY&GENUS_OF
hyperactivity,disorder,OTHER
health,matter,TOPIC
research,ship,PERFORM&ENGAGE_IN
espionage,investigation,OBJECTIVE
supply,operation,CREATE-PROVIDE-GENERATE-SELL
donor,organ,CREATOR-PROVIDER-CAUSE_OF
career,decision,TOPIC_OF_COGNITION&EMOTION
consumer,wealth,OWNER-USER
hour,talk,MEASURE
grade,level,AMOUNT-OF
service,officer,ORGANIZE&SUPERVISE&AUTHORITY
hour,movie,MEASURE
delivery,problem,OTHER
transmission,facility,PERFORM&ENGAGE_IN
winter,area,TIME-OF1
sister,city,EQUATIVE
sugar,market,PURPOSE
victory,sign,RELATIONAL-NOUN-COMPLEMENT
minority,officer,WHOLE+PART_OR_MEMBER_OF
holiday,celebration,OBJECTIVE
month,time,MEASURE
flight,recorder,OBJECTIVE
government,information,OWNER-USER
government,candidate,EMPLOYER
kitchen,knife,LOCATION
software,tutorial,TOPIC
reader,question,SUBJECT
laboratory,test,LOCATION
navy,commander,EMPLOYER
mainstream,faction,ADJ-LIKE_NOUN
season,title,OTHER
land,ownership,OBJECTIVE
traffic,flow,OBJECTIVE
aids,death,CREATOR-PROVIDER-CAUSE_OF
night,flight,TIME-OF1
price,record,RELATIONAL-NOUN-COMPLEMENT
burglary,insurance,MITIGATE&OPPOSE
health,scare,TOPIC_OF_COGNITION&EMOTION
month,project,MEASURE
school,prayer,LOCATION
baseball,world,EQUATIVE
bankruptcy,proceeding,TOPIC
Nick,Dudley,PERSONAL_NAME
election,commissioner,ORGANIZE&SUPERVISE&AUTHORITY
tree,frog,LOCATION
board,member,WHOLE+PART_OR_MEMBER_OF
chicken,chain,CREATE-PROVIDE-GENERATE-SELL
hour,period,MEASURE
enforcement,policy,TOPIC
inch,hole,MEASURE
plantation,share,RELATIONAL-NOUN-COMPLEMENT
price,manipulation,OBJECTIVE
energy,department,CREATE-PROVIDE-GENERATE-SELL
wing,sensibility,RELATIONAL-NOUN-COMPLEMENT
time,zone,CONTAIN
equipment,operation,OBJECTIVE
audience,loyalty,RELATIONAL-NOUN-COMPLEMENT
electricity,company,CREATE-PROVIDE-GENERATE-SELL
travel,expense,CREATOR-PROVIDER-CAUSE_OF
employee,clout,RELATIONAL-NOUN-COMPLEMENT
relief,mission,PERFORM&ENGAGE_IN
oil,facility,CREATE-PROVIDE-GENERATE-SELL
staff,writer,WHOLE+PART_OR_MEMBER_OF
index,trader,OBJECTIVE
polyethylene,resin,SUBSTANCE-MATERIAL-INGREDIENT
government,order,SUBJECT
option,scheme,OTHER
dollar,value,OTHER
resale,market,PURPOSE
populist,party,PART&MEMBER_OF_COLLECTION&CONFIG&SERIES
arms,supply,PART&MEMBER_OF_COLLECTION&CONFIG&SERIES
grape,species,VARIETY&GENUS_OF
rock,scene,OTHER
flu,shot,MITIGATE&OPPOSE
irrigation,canal,PERFORM&ENGAGE_IN
mile,track,MEASURE
state,study,SUBJECT
transplant,center,PERFORM&ENGAGE_IN
government,institution,OWNER-USER
sport,magazine,TOPIC
arms,factory,CREATE-PROVIDE-GENERATE-SELL
policy,decision,TOPIC_OF_COGNITION&EMOTION
fitness,program,OBTAIN&ACCESS&SEEK
science,book,TOPIC
gold,necklace,SUBSTANCE-MATERIAL-INGREDIENT
fish,stock,PART&MEMBER_OF_COLLECTION&CONFIG&SERIES
computer,equipment,SUBSTANCE-MATERIAL-INGREDIENT
bakery,product,CREATOR-PROVIDER-CAUSE_OF
vaccine,importer,OBJECTIVE
day,journey,MEASURE
privacy,issue,TOPIC
fruit,fly,OTHER
inauguration,ceremony,PERFORM&ENGAGE_IN
party,organizer,OBJECTIVE
transportation,cost,RELATIONAL-NOUN-COMPLEMENT
prison,system,PURPOSE
real estate,share,RELATIONAL-NOUN-COMPLEMENT
associate,producer,EQUATIVE
transition,team,PERFORM&ENGAGE_IN
space,radiation,LOCATION
squad,victory,USER_RECIPIENT
metals,trader,OBJECTIVE
amphetamine,stimulant,EQUATIVE
hate,mail,TOPIC
state,penitentiary,OWNER-USER
year,existence,MEASURE
year,journey,MEASURE
dollar,buying,OBJECTIVE
design,work,PERFORM&ENGAGE_IN
ammunition,depot,CONTAIN
chemical,division,CREATE-PROVIDE-GENERATE-SELL
cement,producer,OBJECTIVE
growth,period,TIME-OF2
fire,safety,MITIGATE&OPPOSE
winter,sport,TIME-OF1
cigarette,advertising,OBJECTIVE
battle,scene,TOPIC
shuttle,astronaut,LOCATION
teaspoon,powder,MEASURE
repair,job,OTHER
transportation,commissioner,ORGANIZE&SUPERVISE&AUTHORITY
coalition,official,EMPLOYER
investment,agreement,TOPIC
budget,woe,CREATOR-PROVIDER-CAUSE_OF
rate,rise,OBJECTIVE
control,division,PERFORM&ENGAGE_IN
division,head,RELATIONAL-NOUN-COMPLEMENT
year,insurgency,MEASURE
liquidation,plan,OBJECTIVE
production,concern,OTHER
drug,syndicate,CREATE-PROVIDE-GENERATE-SELL
quality,form,MEASURE
scale,exhibition,OBJECTIVE
voter,preference,SUBJECT
livestock,price,RELATIONAL-NOUN-COMPLEMENT
comedy,special,OTHER
fabric,damage,OBJECTIVE
floor,mat,LOCATION
preference,share,OTHER
Sgt.,Matsui,PERSONAL_TITLE
care,plan,OBJECTIVE
gas,asset,EQUATIVE
tobacco,manufacturer,OBJECTIVE
journalist,protection,OBJECTIVE
software,giant,CREATE-PROVIDE-GENERATE-SELL
bulldog,bite,SUBJECT
customer,confidence,EXPERIENCER-OF-EXPERIENCE
carrier,battlegroups,PART&MEMBER_OF_COLLECTION&CONFIG&SERIES
horror,flick,OTHER
fossil,expert,TOPIC_OF_EXPERT
consumer,research,OBJECTIVE
reform,drive,OBTAIN&ACCESS&SEEK
foot,arm,MEASURE
work,slowdown,SUBJECT
infantry,division,PART&MEMBER_OF_COLLECTION&CONFIG&SERIES
capitalization,company,PERFORM&ENGAGE_IN
privatisation,process,EQUATIVE
party,constitution,OWNER-USER
state,position,OWNER-USER
investigation,team,PERFORM&ENGAGE_IN
trade,surplus,RELATIONAL-NOUN-COMPLEMENT
takeover,rumor,TOPIC
research,effort,PERFORM&ENGAGE_IN
freeway,column,WHOLE+PART_OR_MEMBER_OF
army,service,OTHER
production,equipment,PERFORM&ENGAGE_IN
market,allocation,OBJECTIVE
year,mandate,MEASURE
freight,railroad,PURPOSE
locust,attack,SUBJECT
waste,cleanup,OBJECTIVE
cocaine,charge,EQUATIVE
day,supply,MEASURE
market,expansion,OBJECTIVE
training,class,TOPIC
currency,futures,OTHER
refining,margin,CREATOR-PROVIDER-CAUSE_OF
transport,aircraft,PERFORM&ENGAGE_IN
loan,program,OTHER
boat,captain,RELATIONAL-NOUN-COMPLEMENT
year,benchmark,MEASURE
vehicle,production,OBJECTIVE
hospitality,forum,OTHER
family,budget,OWNER-USER
pipeline,firm,CREATE-PROVIDE-GENERATE-SELL
sale,price,RELATIONAL-NOUN-COMPLEMENT
cruise,missile,LEXICALIZED
session,high,TIME-OF1
protester,death,SUBJECT
leukemia,patient,OTHER
development,operation,PERFORM&ENGAGE_IN
deputy,president,EQUATIVE
tree,bark,WHOLE+PART_OR_MEMBER_OF
rookie,quarterback,EQUATIVE
stock,buyer,OBJECTIVE
confidentiality,law,TOPIC
rook,ending,MEANS
trademark,infringement,OBJECTIVE
cash,coverage,OTHER
aid,official,ORGANIZE&SUPERVISE&AUTHORITY
peace,guarantee,OBJECTIVE
member,institution,EQUATIVE
whaler,anger,EXPERIENCER-OF-EXPERIENCE
stock,portfolio,PART&MEMBER_OF_COLLECTION&CONFIG&SERIES
minute,break,MEASURE
inventory,report,TOPIC
airport,authority,ORGANIZE&SUPERVISE&AUTHORITY
marathon,negotiation,PARTIAL_ATTRIBUTE_TRANSFER
study,hall,PERFORM&ENGAGE_IN
character,study,OBJECTIVE
research,organisation,PERFORM&ENGAGE_IN
debt,stock,RELATIONAL-NOUN-COMPLEMENT
pricing,cycle,RELATIONAL-NOUN-COMPLEMENT
riot,police,ORGANIZE&SUPERVISE&AUTHORITY
core,commitment,ADJ-LIKE_NOUN
control,facility,PERFORM&ENGAGE_IN
development,trend,RELATIONAL-NOUN-COMPLEMENT
market,turnover,OBJECTIVE
impeachment,report,TOPIC
army,weakness,RELATIONAL-NOUN-COMPLEMENT
security,group,CREATE-PROVIDE-GENERATE-SELL
budget,restriction,OBJECTIVE
market,structure,RELATIONAL-NOUN-COMPLEMENT
magazine,division,CREATE-PROVIDE-GENERATE-SELL
tourist,site,USER_RECIPIENT
redevelopment,project,PERFORM&ENGAGE_IN
lift,ticket,OBTAIN&ACCESS&SEEK
news,channel,TOPIC
bank,fee,CREATOR-PROVIDER-CAUSE_OF
helicopter,crew,LOCATION
import,permit,PERFORM&ENGAGE_IN
border,strip,LOCATION
hospital,administrator,OBJECTIVE
employment,project,PERFORM&ENGAGE_IN
press,group,OTHER
stock,broker,OBJECTIVE
cleaning,company,PERFORM&ENGAGE_IN
month,term,MEASURE
verification,mission,PERFORM&ENGAGE_IN
job,protection,OBJECTIVE
earnings,improvement,OBJECTIVE
plate,playbook,TOPIC
mainframe,market,PURPOSE
membership,negotiation,OBJECTIVE
consumption,rate,RELATIONAL-NOUN-COMPLEMENT
homicide,rate,RELATIONAL-NOUN-COMPLEMENT
reconciliation,process,EQUATIVE
oil,pump,PURPOSE
city,staff,EMPLOYER
donor,country,EQUATIVE
election,plan,OBJECTIVE
license,renewal,OBJECTIVE
infant,immunization,OBJECTIVE
policy,director,OBJECTIVE
lead,prosecutor,EQUATIVE
telephone,threat,MEANS
marketplace,column,TOPIC
company,member,EMPLOYER
shrimp,recipe,PURPOSE
hair,style,RELATIONAL-NOUN-COMPLEMENT
oil,corporation,CREATE-PROVIDE-GENERATE-SELL
engineering,concern,OTHER
audience,share,AMOUNT-OF
baby,boy,EQUATIVE
car,dealer,OBJECTIVE
battle,cry,TIME-OF1
reality,check,OBJECTIVE
soccer,star,RELATIONAL-NOUN-COMPLEMENT
civics,lesson,TOPIC
investment,committee,PERFORM&ENGAGE_IN
gaming,industry,PERFORM&ENGAGE_IN
fashion,director,OBJECTIVE
oil,importer,OBJECTIVE
spending,spree,PART&MEMBER_OF_COLLECTION&CONFIG&SERIES
rock,video,TOPIC
city,manager,OBJECTIVE
wedding,chapel,PERFORM&ENGAGE_IN
investment,rule,TOPIC
banana,importation,OBJECTIVE
bike,path,USER_RECIPIENT
team,management,OBJECTIVE
management,issue,TOPIC
cheese,sandwich,SUBSTANCE-MATERIAL-INGREDIENT
line,extension,OBJECTIVE
debt,plan,MITIGATE&OPPOSE
bladder,cancer,LOCATION
code,name,EQUATIVE
airport,manager,OBJECTIVE
medication,error,OTHER
core,economics,ADJ-LIKE_NOUN
control,unit,PERFORM&ENGAGE_IN
lease,sale,OBJECTIVE
center,pole,LOCATION
campaign,organization,PERFORM&ENGAGE_IN
food,export,OBJECTIVE
office,massage,LOCATION
land,transaction,OBJECTIVE
inflation,gauge,OBJECTIVE
compliance,officer,ORGANIZE&SUPERVISE&AUTHORITY
machine,part,WHOLE+PART_OR_MEMBER_OF
kitchen,floor,WHOLE+PART_OR_MEMBER_OF
auto,journalist,TOPIC
degree,course,OBTAIN&ACCESS&SEEK
food,retailer,OBJECTIVE
dance,program,PERFORM&ENGAGE_IN
recital,hall,PERFORM&ENGAGE_IN
service,center,PERFORM&ENGAGE_IN
startup,cost,RELATIONAL-NOUN-COMPLEMENT
media,expert,TOPIC_OF_EXPERT
sugar,price,RELATIONAL-NOUN-COMPLEMENT
acid,corrosion,SUBJECT
media,world,EQUATIVE
body,search,OBJECTIVE
basement,vault,LOCATION
shareholding,company,PERFORM&ENGAGE_IN
muscle,spasm,OBJECTIVE
light,bulb,CREATE-PROVIDE-GENERATE-SELL
construction,money,PERFORM&ENGAGE_IN
desegregation,case,OTHER
training,period,TIME-OF2
newspaper,editorial,LOCATION
room,operator,OBJECTIVE
food,convoy,PURPOSE
company,name,RELATIONAL-NOUN-COMPLEMENT
state,archive,OWNER-USER
tear,gas,CREATE-PROVIDE-GENERATE-SELL
traffic,pattern,RELATIONAL-NOUN-COMPLEMENT
poll,respondent,OTHER
helicopter,crash,OBJECTIVE
enforcement,official,ORGANIZE&SUPERVISE&AUTHORITY
information,equipment,PERFORM&ENGAGE_IN
maintenance,work,PERFORM&ENGAGE_IN
healthcare,company,CREATE-PROVIDE-GENERATE-SELL
dollar,asset,MEASURE
production,control,OBJECTIVE
core,foe,ADJ-LIKE_NOUN
herbicide,use,OBJECTIVE
merchandise,import,OBJECTIVE
Dr.,Harrington,PERSONAL_TITLE
home,retailer,PERFORM&ENGAGE_IN
corrections,commissioner,ORGANIZE&SUPERVISE&AUTHORITY
oil,glut,RELATIONAL-NOUN-COMPLEMENT
opinion,leader,OBJECTIVE
gang,cop,MITIGATE&OPPOSE
steam,iron,MEANS
rail,transit,MEANS
phone,technology,EQUATIVE
section,championship,RELATIONAL-NOUN-COMPLEMENT
lecture,series,PART&MEMBER_OF_COLLECTION&CONFIG&SERIES
technology,program,OTHER
acre,development,MEASURE
stock,investor,OBTAIN&ACCESS&SEEK
highway,patrol,LOCATION
pipeline,company,CREATE-PROVIDE-GENERATE-SELL
security,responsibility,OTHER
research,money,PERFORM&ENGAGE_IN
aviation,official,ORGANIZE&SUPERVISE&AUTHORITY
counterintelligence,service,EQUATIVE
circuit,ruling,SUBJECT
gas,operation,CREATE-PROVIDE-GENERATE-SELL
business,asset,OWNER-USER
camera,work,MEANS
consumer,industry,OTHER
accident,site,CONTAIN
phone,conversation,MEANS
arm,exporter,OBJECTIVE
van,plant,CREATE-PROVIDE-GENERATE-SELL
airline,official,EMPLOYER
wind,speed,RELATIONAL-NOUN-COMPLEMENT
megawatt,reactor,CREATE-PROVIDE-GENERATE-SELL
gym,bag,LOCATION
city,upbringing,LOCATION
futures,price,RELATIONAL-NOUN-COMPLEMENT
funeral,mass,OTHER
building,circulation,LOCATION
home,copying,LOCATION
ocean,shelf,LOCATION
core,erotica,ADJ-LIKE_NOUN
wind,chill,CREATOR-PROVIDER-CAUSE_OF
bus,accident,OTHER
night,life,TIME-OF1
budget,agreement,TOPIC
labour,movement,SUBJECT
court,docket,OWNER-USER
saving,system,PERFORM&ENGAGE_IN
dart,thrower,OBJECTIVE
redemption,activity,EQUATIVE
beach,boy,LOCATION
wakeup,call,PERFORM&ENGAGE_IN
battery,life,RELATIONAL-NOUN-COMPLEMENT
sport,page,TOPIC
property,holding,EQUATIVE
tax,break,OBJECTIVE
shampoo,flask,CONTAIN
doubles,champion,RELATIONAL-NOUN-COMPLEMENT
steel,complex,CREATE-PROVIDE-GENERATE-SELL
christian,gunner,EQUATIVE
contract,system,OTHER
retirement,security,RELATIONAL-NOUN-COMPLEMENT
camera,sale,OBJECTIVE
waste,wagon,PURPOSE
food,protection,OBJECTIVE
distance,learning,LOCATION
family,tradition,OWNER-USER
journalism,student,OBJECTIVE
Mr.,Kohlberg,PERSONAL_TITLE
mainframe,system,EQUATIVE
consumer,attitude,EXPERIENCER-OF-EXPERIENCE
wildlife,officer,ORGANIZE&SUPERVISE&AUTHORITY
team,competition,SUBJECT
goods,company,CREATE-PROVIDE-GENERATE-SELL
loading,dock,PERFORM&ENGAGE_IN
hospital,system,PURPOSE
fruit,drink,SUBSTANCE-MATERIAL-INGREDIENT
night,stay,TIME-OF1
research,spending,PERFORM&ENGAGE_IN
opposition,supporter,OBJECTIVE
life insurance,policyholder,OBJECTIVE
gas,producer,OBJECTIVE
car,market,PURPOSE
shareholder,suit,SUBJECT
furniture,exhibition,OBJECTIVE
backyard,pool,LOCATION
statehouse,dome,WHOLE+PART_OR_MEMBER_OF
immigrant,group,PART&MEMBER_OF_COLLECTION&CONFIG&SERIES
copyright,infringement,OBJECTIVE
biotech,stock,RELATIONAL-NOUN-COMPLEMENT
ground,force,LOCATION
wood,board,SUBSTANCE-MATERIAL-INGREDIENT
rose,petal,WHOLE+PART_OR_MEMBER_OF
cheerleader,cleavage,WHOLE+PART_OR_MEMBER_OF
core,car,ADJ-LIKE_NOUN
engineering,workstation,PERFORM&ENGAGE_IN
price,weakness,RELATIONAL-NOUN-COMPLEMENT
youth,conservation,OBJECTIVE
mushroom,lamp,PARTIAL_ATTRIBUTE_TRANSFER
missile,complaint,TOPIC
jetliner,order,OBJECTIVE
doctor,group,PART&MEMBER_OF_COLLECTION&CONFIG&SERIES
movie,project,CREATE-PROVIDE-GENERATE-SELL
settlement,period,TIME-OF2
bid,team,PERFORM&ENGAGE_IN
aid,problem,OTHER
defense,structure,PERFORM&ENGAGE_IN
school,administrator,OBJECTIVE
product,case,OTHER
hotel,sector,OWNER-USER
kitchen,equipment,LOCATION
drug,combination,SUBSTANCE-MATERIAL-INGREDIENT
prison,labor,LOCATION
school,loner,LOCATION
restaurant,meal,CREATOR-PROVIDER-CAUSE_OF
mainland,authority,LOCATION
plant,debt,OWNER-USER
spreadsheet,program,PURPOSE
conference,attendee,OBJECTIVE
endowment,policy,TOPIC
strategy,meeting,TOPIC
railway,worker,LOCATION
government,fund,OWNER-USER
service,market,OTHER
machine,gun,EQUATIVE
campaign,limit,OBJECTIVE
meters,record,MEASURE
loan,stock,RELATIONAL-NOUN-COMPLEMENT
security,talk,TOPIC
production,area,PERFORM&ENGAGE_IN
hour,cycle,MEASURE
service,proposal,OBJECTIVE
family,policy,TOPIC
system,policy,TOPIC
music,professor,TOPIC
fish,industry,CREATE-PROVIDE-GENERATE-SELL
government,takeover,SUBJECT
investment,club,PERFORM&ENGAGE_IN
investment,scale,RELATIONAL-NOUN-COMPLEMENT
transfer,station,PERFORM&ENGAGE_IN
draft,lottery,PERFORM&ENGAGE_IN
rescue,crew,PERFORM&ENGAGE_IN
waste,disposal,OBJECTIVE
velvet,string,SUBSTANCE-MATERIAL-INGREDIENT
President,Bush,PERSONAL_TITLE
construction,material,PERFORM&ENGAGE_IN
gilt,market,PURPOSE
hub,airport,EQUATIVE
garbage,bag,CONTAIN
summer,period,TIME-OF1
petroleum,additive,OTHER
purchase,cost,RELATIONAL-NOUN-COMPLEMENT
steel,group,CREATE-PROVIDE-GENERATE-SELL
deficit,disorder,OTHER
campaign,bus,OWNER-USER
engine,oil,USER_RECIPIENT
meat,futures,OTHER
cocoa,powder,SUBSTANCE-MATERIAL-INGREDIENT
store,employee,EMPLOYER
photography,contest,TOPIC_OF_EXPERT
glass,house,SUBSTANCE-MATERIAL-INGREDIENT
marketing,practice,PERFORM&ENGAGE_IN
village,official,EMPLOYER
land,reclamation,OBJECTIVE
business,confidence,OWNER-USER
mountain bike,shoe,PURPOSE
gas,exploration,OBTAIN&ACCESS&SEEK
booster,seat,EQUATIVE
growing,pain,CREATOR-PROVIDER-CAUSE_OF
merger,wave,PART&MEMBER_OF_COLLECTION&CONFIG&SERIES
budget,draft,EQUATIVE
campaign,strategy,PERFORM&ENGAGE_IN
halogen,light,MEANS
audience,research,OBJECTIVE
family,firm,OWNER-USER
pasta,sauce,CREATE-PROVIDE-GENERATE-SELL
deficit,problem,OTHER
lawyer,misconduct,SUBJECT
home,machine,LOCATION
hedge,manager,OBJECTIVE
cigarette,line,PART&MEMBER_OF_COLLECTION&CONFIG&SERIES
state,bureau,OWNER-USER
finance,firm,PERFORM&ENGAGE_IN
accounting,issue,TOPIC
roundtable,discussion,EQUATIVE
security,blanket,CREATE-PROVIDE-GENERATE-SELL
home,turf,LOCATION
peace,issue,TOPIC
retail,group,PERFORM&ENGAGE_IN
teaching,position,PERFORM&ENGAGE_IN
debut,album,TIME-OF1
transmission,company,PERFORM&ENGAGE_IN
space,shuttle,LOCATION
world,figure,LOCATION
narcotic,charge,EQUATIVE
consumer,researcher,OBJECTIVE
automobile,sector,CREATE-PROVIDE-GENERATE-SELL
auto,production,OBJECTIVE
glass,case,SUBSTANCE-MATERIAL-INGREDIENT
metal,armor,SUBSTANCE-MATERIAL-INGREDIENT
railroad,enthusiast,TOPIC_OF_COGNITION&EMOTION
rape,charge,EQUATIVE
membership,roll,OTHER
quarter,report,TOPIC
stability,pact,TOPIC
associate,superintendent,EQUATIVE
excerpt,announcer,OBJECTIVE
commodity,administration,OBJECTIVE
steel,magnolia,LEXICALIZED
government,system,PERFORM&ENGAGE_IN
eye,color,RELATIONAL-NOUN-COMPLEMENT
fee,income,CREATOR-PROVIDER-CAUSE_OF
fire,investigator,OBJECTIVE
street,fighter,LOCATION
musket,fire,CREATOR-PROVIDER-CAUSE_OF
gas,cylinder,CONTAIN
ethics,code,TOPIC
negotiation,team,PERFORM&ENGAGE_IN
shipping,firm,PERFORM&ENGAGE_IN
dollar,sign,RELATIONAL-NOUN-COMPLEMENT
asset,disposal,OBJECTIVE
franchise,agreement,TOPIC
training,area,PERFORM&ENGAGE_IN
rebel,leader,EQUATIVE
cowboy,attire,OWNER-USER
borrowing,rate,RELATIONAL-NOUN-COMPLEMENT
chief,contact,ADJ-LIKE_NOUN
fashion,section,CONTAIN
university,computing,OWNER-USER
grant,recipient,OBJECTIVE
cell,door,LOCATION
non-member,trader,EQUATIVE
year,plan,MEASURE
class,attendance,OBJECTIVE
transport,commissioner,ORGANIZE&SUPERVISE&AUTHORITY
mass,exodus,ADJ-LIKE_NOUN
sun,set,OBJECTIVE
takeover,development,OBJECTIVE
car,maker,OBJECTIVE
aids,research,OBJECTIVE
fracture,healing,OBJECTIVE
coal,enterprise,CREATE-PROVIDE-GENERATE-SELL
committee,action,SUBJECT
eye,damage,LOCATION
mass,campaign,ADJ-LIKE_NOUN
insurance,underwriter,OBJECTIVE
service,worker,PERFORM&ENGAGE_IN
Mr.,Tyson,PERSONAL_TITLE
government,employee,EMPLOYER
theater,troupe,PERFORM&ENGAGE_IN
voting,control,OBJECTIVE
tax,relief,MITIGATE&OPPOSE
mile,area,MEASURE
mortgage,portfolio,PART&MEMBER_OF_COLLECTION&CONFIG&SERIES
size,spider,MEASURE
hockey,club,PERFORM&ENGAGE_IN
campaign,contributor,USER_RECIPIENT
cease-fire,resolution,TOPIC
cleanup,worker,OTHER
color,film,TOPIC
club,history,RELATIONAL-NOUN-COMPLEMENT
drug,epidemic,RELATIONAL-NOUN-COMPLEMENT
kilometers,east,MEASURE
loan,covenant,TOPIC
history,teacher,OBJECTIVE
airplane,flight,MEANS
space,division,OTHER
banking,secrecy,RELATIONAL-NOUN-COMPLEMENT
rescue,attempt,PERFORM&ENGAGE_IN
bailout,plan,OBJECTIVE
hotel,complex,CONTAIN
deposit,insurance,OBJECTIVE
truck,tire,WHOLE+PART_OR_MEMBER_OF
fledgling,speculator,EQUATIVE
state,restriction,SUBJECT
patent,infringement,OBJECTIVE
management,arm,PERFORM&ENGAGE_IN
room,rate,RELATIONAL-NOUN-COMPLEMENT
lunch,time,TIME-OF2
marketing,technique,PERFORM&ENGAGE_IN
art,dealer,OBJECTIVE
soccer,stadium,CREATE-PROVIDE-GENERATE-SELL
elbow,surgery,OTHER
energy,analyst,OBJECTIVE
boxing,team,PERFORM&ENGAGE_IN
time,span,TIME-OF2
food,basket,CONTAIN
beer,brand,VARIETY&GENUS_OF
trading,level,AMOUNT-OF
charter,bus,OTHER
floor,fight,LOCATION
condominium,development,OBJECTIVE
cancer,prevention,OBJECTIVE
loan,company,CREATE-PROVIDE-GENERATE-SELL
answering,machine,PERFORM&ENGAGE_IN
classroom,style,RELATIONAL-NOUN-COMPLEMENT
day,purchase,MEASURE
ticket,sale,OBJECTIVE
reform,effort,PERFORM&ENGAGE_IN
baby,clothe,USER_RECIPIENT
trading,volume,AMOUNT-OF
video,arcade,CONTAIN
kilometer,section,MEASURE
basketball,career,PERFORM&ENGAGE_IN
meters,title,MEASURE
playoff,system,PURPOSE
tax,rise,OBJECTIVE
export,crop,PERFORM&ENGAGE_IN
extradition,decision,TOPIC_OF_COGNITION&EMOTION
airforce,assets,OWNER-USER
state,land,OWNER-USER
student,number,RELATIONAL-NOUN-COMPLEMENT
